ti_id;titel;jaar;druk;ppn_o;bibliotheek;categorie;_jaar;pers_id;voornaam;voorvoegsel;achternaam;jaar_geboren;jaar_overlijden;geb_datum;overl_datum;geb_plaats;overl_plaats;geb_plaats_code;geb_land_code;overl_plaats_code;overl_land_code;vrouw;url;text_url;maand;genre
_kat001185302;De katholiek 1853. Deel 24;1853;1ste druk;;leide001dbnl01;1;1853;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185302_01;https://dbnl.org/nieuws/text.php?id=_kat001185302;;non-fictie
_kat001185302;De katholiek 1853. Deel 24;1853;1ste druk;;leide001dbnl01;1;1853;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185302_01;https://dbnl.org/nieuws/text.php?id=_kat001185302;;sec - letterkunde
_kat001185401;De katholiek 1854. Deel 25;1854;1ste druk;;leide001dbnl01;1;1854;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185401_01;https://dbnl.org/nieuws/text.php?id=_kat001185401;;non-fictie
_kat001185401;De katholiek 1854. Deel 25;1854;1ste druk;;leide001dbnl01;1;1854;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185401_01;https://dbnl.org/nieuws/text.php?id=_kat001185401;;sec - letterkunde
_jaa002jaar00;Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];1801-1900;1ste druk;394980050;;1;1801;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002jaar00_01;https://dbnl.org/nieuws/text.php?id=_jaa002jaar00;;sec - letterkunde
_jaa002185701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1857;1857;1ste druk;;leide001univ01;1;1857;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185701_01;_jaa002185701_01;2004_08   ;sec - taalkunde
_jaa002185701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1857;1857;1ste druk;;leide001univ01;1;1857;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185701_01;_jaa002185701_01;2004_08   ;sec - letterkunde
_jaa002185501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1855;1855;1ste druk;;leide001univ01;1;1855;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185501_01;_jaa002185501_01;2004_08   ;sec - taalkunde
_jaa002185501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1855;1855;1ste druk;;leide001univ01;1;1855;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185501_01;_jaa002185501_01;2004_08   ;sec - letterkunde
_jaa002186201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1862;1862;1ste druk;;leide001univ01;1;1862;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186201_01;_jaa002186201_01;2004_09   ;sec - taalkunde
_jaa002jaar00;Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];1801-1900;1ste druk;394980050;;1;1801;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002jaar00_01;https://dbnl.org/nieuws/text.php?id=_jaa002jaar00;;sec - taalkunde
_jaa002187501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1875;1875;1ste druk;;leide001univ01;1;1875;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187501_01;_jaa002187501_01;2004_12   ;sec - letterkunde
_jaa002187301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1873;1873;1ste druk;;leide001univ01;1;1873;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187301_01;_jaa002187301_01;2005_01   ;sec - letterkunde
_jaa002181501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1815;1815;1ste druk;;leide001univ01;1;1815;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181501_01;_jaa002181501_01;2004_12   ;sec - letterkunde
_jaa002181301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1813;1813;1ste druk;;leide001univ01;1;1813;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181301_01;_jaa002181301_01;2004_12   ;sec - taalkunde
_jaa002181301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1813;1813;1ste druk;;leide001univ01;1;1813;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181301_01;_jaa002181301_01;2004_12   ;sec - letterkunde
_jaa002180701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1807;1807;1ste druk;;leide001univ01;1;1807;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180701_01;_jaa002180701_01;2004_12   ;sec - taalkunde
_jaa002180701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1807;1807;1ste druk;;leide001univ01;1;1807;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180701_01;_jaa002180701_01;2004_12   ;sec - letterkunde
_jaa002187501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1875;1875;1ste druk;;leide001univ01;1;1875;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187501_01;_jaa002187501_01;2004_12   ;sec - taalkunde
_jaa002186101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1861;1861;1ste druk;;leide001univ01;1;1861;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186101_01;_jaa002186101_01;2004_11   ;sec - letterkunde
_jaa002186401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1864;1864;1ste druk;;leide001univ01;1;1864;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186401_01;_jaa002186401_01;2004_11   ;sec - taalkunde
_jaa002186401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1864;1864;1ste druk;;leide001univ01;1;1864;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186401_01;_jaa002186401_01;2004_11   ;sec - letterkunde
_jaa002186501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1865;1865;1ste druk;;leide001univ01;1;1865;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186501_01;_jaa002186501_01;2004_11   ;sec - taalkunde
_jaa002186501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1865;1865;1ste druk;;leide001univ01;1;1865;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186501_01;_jaa002186501_01;2004_11   ;sec - letterkunde
_jaa002181501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1815;1815;1ste druk;;leide001univ01;1;1815;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181501_01;_jaa002181501_01;2004_12   ;sec - taalkunde
_jaa002183201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1832;1832;1ste druk;;leide001univ01;1;1832;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183201_01;_jaa002183201_01;2004_11   ;sec - letterkunde
_jaa002183401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1834;1834;1ste druk;;leide001univ01;1;1834;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183401_01;_jaa002183401_01;2004_11   ;sec - taalkunde
_jaa002183401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1834;1834;1ste druk;;leide001univ01;1;1834;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183401_01;_jaa002183401_01;2004_11   ;sec - letterkunde
_jaa002183801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1838;1838;1ste druk;;leide001univ01;1;1838;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183801_01;_jaa002183801_01;2004_11   ;sec - taalkunde
_jaa002183801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1838;1838;1ste druk;;leide001univ01;1;1838;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183801_01;_jaa002183801_01;2004_11   ;sec - letterkunde
_jaa002186101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1861;1861;1ste druk;;leide001univ01;1;1861;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186101_01;_jaa002186101_01;2004_11   ;sec - taalkunde
_jaa002182701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1827;1827;1ste druk;;leide001univ01;1;1827;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182701_01;_jaa002182701_01;2004_11   ;sec - letterkunde
_jaa002182901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1829;1829;1ste druk;;leide001univ01;1;1829;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182901_01;_jaa002182901_01;2004_11   ;sec - taalkunde
_jaa002182901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1829;1829;1ste druk;;leide001univ01;1;1829;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182901_01;_jaa002182901_01;2004_11   ;sec - letterkunde
_kat001185002;De katholiek 1850. Deel 18;1850;1ste druk;;leide001dbnl01;1;1850;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185002_01;https://dbnl.org/nieuws/text.php?id=_kat001185002;;non-fictie
_kat001185002;De katholiek 1850. Deel 18;1850;1ste druk;;leide001dbnl01;1;1850;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185002_01;https://dbnl.org/nieuws/text.php?id=_kat001185002;;sec - letterkunde
_kat001185201;De katholiek 1852. Deel 21;1852;1ste druk;;leide001dbnl01;1;1852;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185201_01;https://dbnl.org/nieuws/text.php?id=_kat001185201;;non-fictie
_kat001185201;De katholiek 1852. Deel 21;1852;1ste druk;;leide001dbnl01;1;1852;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185201_01;https://dbnl.org/nieuws/text.php?id=_kat001185201;;sec - letterkunde
_kat001185202;De katholiek 1852. Deel 22;1852;1ste druk;;leide001dbnl01;1;1852;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185202_01;https://dbnl.org/nieuws/text.php?id=_kat001185202;;non-fictie
_kat001185202;De katholiek 1852. Deel 22;1852;1ste druk;;leide001dbnl01;1;1852;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001185202_01;https://dbnl.org/nieuws/text.php?id=_kat001185202;;sec - letterkunde
_kat001184701;De katholiek 1847. Deel 11;1847;1ste druk;;leide001dbnl01;1;1847;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184701_01;https://dbnl.org/nieuws/text.php?id=_kat001184701;;non-fictie
_kat001184701;De katholiek 1847. Deel 11;1847;1ste druk;;leide001dbnl01;1;1847;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184701_01;https://dbnl.org/nieuws/text.php?id=_kat001184701;;sec - letterkunde
_kat001184702;De katholiek 1847. Deel 12;1847;1ste druk;;leide001dbnl01;1;1847;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184702_01;https://dbnl.org/nieuws/text.php?id=_kat001184702;;non-fictie
_kat001184702;De katholiek 1847. Deel 12;1847;1ste druk;;leide001dbnl01;1;1847;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184702_01;https://dbnl.org/nieuws/text.php?id=_kat001184702;;sec - letterkunde
_kat001184901;De katholiek 1849. Deel 15;1849;1ste druk;;leide001dbnl01;1;1849;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184901_01;https://dbnl.org/nieuws/text.php?id=_kat001184901;;non-fictie
_kat001184901;De katholiek 1849. Deel 15;1849;1ste druk;;leide001dbnl01;1;1849;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184901_01;https://dbnl.org/nieuws/text.php?id=_kat001184901;;sec - letterkunde
_kat001184401;De katholiek 1844. Deel 5;1844;1ste druk;;leide001dbnl01;1;1844;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184401_01;https://dbnl.org/nieuws/text.php?id=_kat001184401;;non-fictie
_kat001184401;De katholiek 1844. Deel 5;1844;1ste druk;;leide001dbnl01;1;1844;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184401_01;https://dbnl.org/nieuws/text.php?id=_kat001184401;;sec - letterkunde
_kat001184402;De katholiek 1844. Deel 6;1844;1ste druk;;leide001dbnl01;1;1844;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184402_01;https://dbnl.org/nieuws/text.php?id=_kat001184402;;non-fictie
_kat001184402;De katholiek 1844. Deel 6;1844;1ste druk;;leide001dbnl01;1;1844;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184402_01;https://dbnl.org/nieuws/text.php?id=_kat001184402;;sec - letterkunde
_kat001184501;De katholiek 1845. Deel 7;1845;1ste druk;;leide001dbnl01;1;1845;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184501_01;https://dbnl.org/nieuws/text.php?id=_kat001184501;;non-fictie
_kat001184501;De katholiek 1845. Deel 7;1845;1ste druk;;leide001dbnl01;1;1845;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184501_01;https://dbnl.org/nieuws/text.php?id=_kat001184501;;sec - letterkunde
_kat001184201;De katholiek 1842. Deel 1;1842;1ste druk;;leide001dbnl01;1;1842;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184201_01;https://dbnl.org/nieuws/text.php?id=_kat001184201;;non-fictie
_kat001184201;De katholiek 1842. Deel 1;1842;1ste druk;;leide001dbnl01;1;1842;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184201_01;https://dbnl.org/nieuws/text.php?id=_kat001184201;;sec - letterkunde
_kat001184202;De katholiek 1842. Deel 2;1842;1ste druk;;leide001dbnl01;1;1842;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184202_01;https://dbnl.org/nieuws/text.php?id=_kat001184202;;non-fictie
_kat001184202;De katholiek 1842. Deel 2;1842;1ste druk;;leide001dbnl01;1;1842;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184202_01;https://dbnl.org/nieuws/text.php?id=_kat001184202;;sec - letterkunde
_kat001184301;De katholiek 1843. Deel 3;1843;1ste druk;;leide001dbnl01;1;1843;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184301_01;https://dbnl.org/nieuws/text.php?id=_kat001184301;;non-fictie
_kat001184301;De katholiek 1843. Deel 3;1843;1ste druk;;leide001dbnl01;1;1843;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001184301_01;https://dbnl.org/nieuws/text.php?id=_kat001184301;;sec - letterkunde
_kat001kath01;De katholiek;1842-1924;1ste druk;394088514;;1;1842;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001kath01_01;https://dbnl.org/nieuws/text.php?id=_kat001kath01;;non-fictie
_kat001kath01;De katholiek;1842-1924;1ste druk;394088514;;1;1842;_kat001;;;[tijdschrift] Katholiek, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat001kath01_01;https://dbnl.org/nieuws/text.php?id=_kat001kath01;;sec - letterkunde
_lee001lees01;Het Leeskabinet;1834-1903;1ste druk;39382764X;;1;1834;_lee001;;;[tijdschrift] Leeskabinet, Het;;;;;;;;;;;0;https://dbnl.org/tekst/_lee001lees01_01;https://dbnl.org/nieuws/text.php?id=_lee001lees01;;non-fictie
honi007opde01;Op de Wijse. vanden Psalm 97 .... Antwoort liedt;1598;1ste druk;;0;3;1598;honi007;Tymon Claesz.;;Honich;ca. 1550;ca. 1610;;;;;;;;;0;https://dbnl.org/tekst/honi007opde01_01;https://dbnl.org/nieuws/text.php?id=honi007opde01;;poezie
_jaa002184801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1848;1848;1ste druk;;leide001univ01;1;1848;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002184801_01;_jaa002184801_01;2004_08   ;sec - taalkunde
_jaa002184801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1848;1848;1ste druk;;leide001univ01;1;1848;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002184801_01;_jaa002184801_01;2004_08   ;sec - letterkunde
_jaa002184901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1849;1849;1ste druk;;leide001univ01;1;1849;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002184901_01;_jaa002184901_01;2004_08   ;sec - taalkunde
_jaa002184901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1849;1849;1ste druk;;leide001univ01;1;1849;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002184901_01;_jaa002184901_01;2004_08   ;sec - letterkunde
_jaa002185101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1851;1851;1ste druk;;leide001univ01;1;1851;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185101_01;_jaa002185101_01;2004_08   ;sec - letterkunde
_jaa002185101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1851;1851;1ste druk;;leide001univ01;1;1851;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185101_01;_jaa002185101_01;2004_08   ;sec - taalkunde
_jaa002187401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1874;1874;1ste druk;;leide001univ01;1;1874;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187401_01;_jaa002187401_01;2004_12   ;sec - taalkunde
_jaa002187401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1874;1874;1ste druk;;leide001univ01;1;1874;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187401_01;_jaa002187401_01;2004_12   ;sec - letterkunde
_jaa002180801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1808;1808;1ste druk;;leide001univ01;1;1808;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180801_01;_jaa002180801_01;2004_12   ;sec - letterkunde
_jaa002180401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1804;1804;1ste druk;;leide001univ01;1;1804;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180401_01;_jaa002180401_01;2004_12   ;sec - taalkunde
_jaa002180401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1804;1804;1ste druk;;leide001univ01;1;1804;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180401_01;_jaa002180401_01;2004_12   ;sec - letterkunde
_jaa002182201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1822;1822;1ste druk;;leide001univ01;1;1822;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182201_01;_jaa002182201_01;2004_12   ;sec - letterkunde
_jaa002181201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1812;1812;1ste druk;;leide001univ01;1;1812;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181201_01;_jaa002181201_01;2004_12   ;sec - taalkunde
_jaa002181201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1812;1812;1ste druk;;leide001univ01;1;1812;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181201_01;_jaa002181201_01;2004_12   ;sec - letterkunde
_jaa002181001;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1810;1810;1ste druk;;leide001univ01;1;1810;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181001_01;_jaa002181001_01;2004_12   ;sec - taalkunde
_jaa002181001;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1810;1810;1ste druk;;leide001univ01;1;1810;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181001_01;_jaa002181001_01;2004_12   ;sec - letterkunde
_jaa002180801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1808;1808;1ste druk;;leide001univ01;1;1808;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180801_01;_jaa002180801_01;2004_12   ;sec - taalkunde
_jaa002182201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1822;1822;1ste druk;;leide001univ01;1;1822;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182201_01;_jaa002182201_01;2004_12   ;sec - taalkunde
_jaa002183101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1831;1831;1ste druk;;leide001univ01;1;1831;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183101_01;_jaa002183101_01;2004_11   ;sec - taalkunde
_jaa002183101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1831;1831;1ste druk;;leide001univ01;1;1831;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183101_01;_jaa002183101_01;2004_11   ;sec - letterkunde
_jaa002183201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1832;1832;1ste druk;;leide001univ01;1;1832;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183201_01;_jaa002183201_01;2004_11   ;sec - taalkunde
_jaa002182301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1823;1823;1ste druk;;leide001univ01;1;1823;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182301_01;_jaa002182301_01;2004_11   ;sec - taalkunde
_jaa002182301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1823;1823;1ste druk;;leide001univ01;1;1823;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182301_01;_jaa002182301_01;2004_11   ;sec - letterkunde
_jaa002182401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1824;1824;1ste druk;;leide001univ01;1;1824;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182401_01;_jaa002182401_01;2004_11   ;sec - taalkunde
